"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000016349",308.384064298441,0.378990088593522,0.135857585346886,2.78961301738026,0.0052771074872491,0.533115627324218
"ENSMUSG00000022180",56.0397223181375,-0.863447395998856,0.309237057521129,-2.79218604303224,0.00523532454365752,0.533115627324218
"ENSMUSG00000026768",75.2344725845729,-0.542407823580205,0.194474969983378,-2.78908809512383,0.00528566851828485,0.533115627324218
"ENSMUSG00000028017",58.4067196404067,-0.717157257881818,0.257545633641891,-2.78458325128899,0.00535965603150494,0.533115627324218
"ENSMUSG00000038539",617.67511561342,0.395577393715017,0.141368541221055,2.79819958739238,0.00513883476582526,0.533115627324218
"ENSMUSG00000054046",6.60803612954507,1.89981756478851,0.680331366598172,2.79248856963347,0.0052304315512107,0.533115627324218
"ENSMUSG00000095276",1774.88780198618,0.47736890232418,0.171422404727337,2.78475210450746,0.00535686600408147,0.533115627324218
"ENSMUSG00000030249",9.65920499304916,-1.09986804612253,0.396475415088097,-2.77411411720985,0.00553522578131369,0.533638343978496
"ENSMUSG00000038020",10.9904433035719,1.03136991584245,0.371533097973825,2.77598394723667,0.00550349256806725,0.533638343978496
"ENSMUSG00000038463",27.0431191379172,-0.685634141509832,0.246682906006834,-2.77941488775406,0.00544569223025887,0.533638343978496
"ENSMUSG00000057604",5.80138173789758,-1.44432693914191,0.519821535663224,-2.77850539089177,0.0054609607121891,0.533638343978496
"ENSMUSG00000026185",1763.01473455215,-0.540294278104533,0.196036464550225,-2.75609070661498,0.00584967723443832,0.556361317232994
"ENSMUSG00000034245",55.2564120973793,0.473039896923834,0.171669271675397,2.75553040044515,0.00585970588644021,0.556361317232994
"ENSMUSG00000031502",242.581145250838,-0.408916377306139,0.148626756908503,-2.7512971810175,0.00593597651264264,0.55936536566128
"ENSMUSG00000020451",313.319350489452,0.344212508600438,0.125334973932624,2.74634044911898,0.00602641906159494,0.56126532162727
"ENSMUSG00000033543",24.0242174161456,0.706234761196157,0.257253042331884,2.74529216367844,0.00604570481286854,0.56126532162727
"ENSMUSG00000021388",17.503252442712,-0.872487239542206,0.318845685887896,-2.73639342841529,0.00621167114646644,0.572432900578411
"ENSMUSG00000003477",230.078604330419,-0.491351720211373,0.182524323263686,-2.69197941088397,0.00710293301224304,0.575443709038365
"ENSMUSG00000006800",44.1221489389678,-0.572699497292589,0.210831011069067,-2.71639117219324,0.00659978889022473,0.575443709038365
"ENSMUSG00000018907",28.9830732894687,-2.2139237826934,0.81302695231184,-2.72306321014096,0.00646796812680612,0.575443709038365
"ENSMUSG00000020695",52.0748392051388,-0.618934096590955,0.229422571892098,-2.6977907687394,0.00698012967783631,0.575443709038365
"ENSMUSG00000020732",20.8129487539944,0.89368502190714,0.329714805379777,2.71047889668698,0.00671861238252865,0.575443709038365
"ENSMUSG00000027239",24.9173087490852,-0.769732844871946,0.285600762046281,-2.69513582301721,0.00703599438510134,0.575443709038365
"ENSMUSG00000028339",81.2954958265492,-0.615411974543294,0.226694578021127,-2.71471854296374,0.00663321182567434,0.575443709038365
"ENSMUSG00000029759",42.1069879334379,0.668943223259177,0.247680930213766,2.70082651369983,0.00691674072373134,0.575443709038365
"ENSMUSG00000030084",431.970458711764,0.428578031322763,0.158682011331394,2.70086084570554,0.00691602680890418,0.575443709038365
"ENSMUSG00000031785",84.2563015425236,-0.43167218543413,0.159144465264486,-2.71245490515002,0.00667868679281184,0.575443709038365
"ENSMUSG00000035355",31.9322524959298,0.803821457005984,0.297420043896909,2.70264722738257,0.00687897120875205,0.575443709038365
"ENSMUSG00000035390",39.4803418021644,0.518048616499597,0.192287845935515,2.69413084315962,0.00705724545599382,0.575443709038365
"ENSMUSG00000035441",242.508574001683,0.302809996719271,0.110876631152173,2.7310533660035,0.00631322478851407,0.575443709038365
"ENSMUSG00000038077",56.7449502417673,0.489254675547504,0.181788984236938,2.69133290777303,0.00711671386746561,0.575443709038365
"ENSMUSG00000040413",5.9034062236743,1.55144615370574,0.568683286623928,2.72813741883664,0.00636930681648367,0.575443709038365
"ENSMUSG00000055961",142.59490164504,-2.64978421498358,0.983845027087421,-2.69329431163362,0.00707497849149776,0.575443709038365
"ENSMUSG00000089704",92.7767604064826,-0.439828590800238,0.1618870319336,-2.71688587743483,0.00658993261442999,0.575443709038365
"ENSMUSG00000114088",9.01919378587985,1.12729979391184,0.41435169947248,2.72063514002001,0.0065156633279327,0.575443709038365
"ENSMUSG00000141088",30.3393342662724,0.695821288924869,0.256737709842635,2.7102418626051,0.0067234160798882,0.575443709038365
"ENSMUSG00000018001",38.1910841785554,-0.515249663828303,0.192087951428212,-2.68236326119009,0.00731040305250964,0.576234474572977
"ENSMUSG00000022150",28.786836408951,-0.614706977419972,0.229046911839434,-2.68376016285647,0.00727993096674416,0.576234474572977
"ENSMUSG00000026833",278.183746408081,0.33113091904959,0.123397152959716,2.68345671765775,0.0072865406290931,0.576234474572977
"ENSMUSG00000062609",16.131579760447,-0.940088667718936,0.350209803580149,-2.68435851340691,0.00726691341915863,0.576234474572977
"ENSMUSG00000011154",10.775907096693,-1.02703703869078,0.383249773375296,-2.6798112093991,0.00736636930548146,0.576477450250975
"ENSMUSG00000018924",27.4952907196115,-1.89211657122102,0.706988753440395,-2.67630363568513,0.00744391720935692,0.576477450250975
"ENSMUSG00000053117",8.59721825474236,1.31605010585399,0.492183676867657,2.67390035002698,0.00749747262354655,0.576477450250975
"ENSMUSG00000076441",27.8958101319448,-0.875485206847496,0.327392112508397,-2.67411820077077,0.00749260378204621,0.576477450250975
"ENSMUSG00000003657",1075.37205627407,0.425901580079721,0.159783580459471,2.66549027662922,0.00768761547739241,0.584835562737498
"ENSMUSG00000031428",9.47590072932806,1.12139574674571,0.421112210674652,2.66293809184292,0.00774616639387415,0.584835562737498
"ENSMUSG00000039153",22.8312396314722,-0.714995537572215,0.268457015194973,-2.6633520344139,0.00773664286820185,0.584835562737498
"ENSMUSG00000001663",30.5296145369791,-0.621306512859116,0.234001085427643,-2.65514372176378,0.0079274625125214,0.591398140889468
"ENSMUSG00000038390",65.2965809813265,0.407767745217271,0.153526399136533,2.65601061127369,0.00790711262626935,0.591398140889468
"ENSMUSG00000067377",24.9024032964128,-1.01448811972865,0.382394788590314,-2.65298625922316,0.00797831186523523,0.591669719568007
"ENSMUSG00000002475",63.3338859148733,0.432748922285193,0.165396999123365,2.61642547675498,0.00888557583870802,0.624005764610123
"ENSMUSG00000019966",11.4729997820833,-1.00316191842734,0.382595378580219,-2.62199172961782,0.00874175523286557,0.624005764610123
"ENSMUSG00000023236",58.6569686462523,0.479653049873585,0.183395495018469,2.61540257477579,0.00891223425079487,0.624005764610123
"ENSMUSG00000029780",31.5566694385193,1.00592883048984,0.382413326642613,2.63047535325551,0.00852655520068763,0.624005764610123
"ENSMUSG00000034159",12.8384921303323,1.33446819104643,0.509975974039501,2.61672756948951,0.00887771646944248,0.624005764610123
"ENSMUSG00000042029",106.237742890923,0.504938138200833,0.192933689082361,2.6171589866054,0.00886650330997704,0.624005764610123
"ENSMUSG00000049353",111.481791854343,0.511605009616088,0.194753521526475,2.62693586029221,0.00861575724111262,0.624005764610123
"ENSMUSG00000060373",136.769511205746,0.327354480827387,0.124938908001289,2.62011639179694,0.00878997607833857,0.624005764610123
"ENSMUSG00000061411",40.5071035308765,0.517772267440026,0.197008921589987,2.628166599062,0.00858464609404439,0.624005764610123
"ENSMUSG00000071054",176.383467464622,0.32386473003722,0.123467677403973,2.62307299243647,0.00871406012309778,0.624005764610123
"ENSMUSG00000039031",14.9223633345607,-0.867825350094048,0.33274091665305,-2.60811131622545,0.00910433420311464,0.633914558709088
"ENSMUSG00000036620",160.855668267837,0.315835805059457,0.121224439243093,2.60538062317704,0.00917722474520294,0.635459434981373
"ENSMUSG00000041984",13.1734104775426,1.56944060093793,0.605916110246389,2.59019454079169,0.00959217073966798,0.65607534017561
"ENSMUSG00000053166",5.93426954080572,1.37953320831982,0.532616788125796,2.59010462883493,0.00959467652488849,0.65607534017561
"ENSMUSG00000076526",9.68730750921081,-2.77193567793028,1.07075482919383,-2.58876785082285,0.00963200052599635,0.65607534017561
"ENSMUSG00000026090",156.279353716934,0.357064670585972,0.138492850744122,2.57821734961381,0.00993115096980067,0.666363805313301
"ENSMUSG00000028766",55.0149892997396,-0.792550179898997,0.307028399260871,-2.58135788678491,0.00984125006267578,0.666363805313301
"ENSMUSG00000029298",18.8487713337943,-1.28014484065751,0.496599622463151,-2.57782080926269,0.00994255418444005,0.666363805313301
"ENSMUSG00000020218",14.0925042099214,-1.03977672627342,0.405477837081096,-2.56432443696169,0.0103376863166836,0.675272514810577
"ENSMUSG00000023764",148.155309359529,0.566279176814059,0.220738374855242,2.56538618255852,0.0103061027434366,0.675272514810577
"ENSMUSG00000027750",68.8214609285319,-0.58238287315714,0.227131038813316,-2.56408316626339,0.0103448753565492,0.675272514810577
"ENSMUSG00000032046",166.655233628889,0.334739368094908,0.130406204656848,2.56689755656752,0.0102612922837475,0.675272514810577
"ENSMUSG00000059479",33.8504230834884,0.70585959570553,0.274709576622278,2.56947575102589,0.010185251983715,0.675272514810577
"ENSMUSG00000003934",11.4364995596685,0.910418927747809,0.355359541218278,2.56196562114703,0.0104081620693786,0.675328902771938
"ENSMUSG00000087177",14.2653585517086,1.28902889919043,0.50343735232243,2.56045542358737,0.0104535073117175,0.675328902771938
"ENSMUSG00000000253",14.8347507496606,-0.944227998820303,0.371586882674238,-2.54106924341591,0.011051403032253,0.682527975474448
"ENSMUSG00000003410",162.833210305521,0.372737928290423,0.146692160997724,2.54095328445129,0.0110550689397042,0.682527975474448
"ENSMUSG00000028599",21.5159624007889,-0.68462438324136,0.269042651495103,-2.54466858483894,0.0109381497653861,0.682527975474448
"ENSMUSG00000031503",164.729513592649,-0.439568178643537,0.172210940091629,-2.55249857186573,0.0106953348011289,0.682527975474448
"ENSMUSG00000032289",96.7815030765879,-0.466091109385686,0.182546055137971,-2.55327954928091,0.0106713808390518,0.682527975474448
"ENSMUSG00000032679",9.79895854982773,-1.05930632440963,0.416610694651666,-2.54267674356111,0.011000694934123,0.682527975474448
"ENSMUSG00000048070",28.1058577931699,0.643889795885353,0.253179327809451,2.54321631017979,0.0109837208714513,0.682527975474448
"ENSMUSG00000050556",45.0795935624967,0.510223638368788,0.200117455984121,2.54962085071316,0.0107840127908904,0.682527975474448
"ENSMUSG00000074227",401.854093100158,0.271921902941635,0.106866186805745,2.54450833392155,0.010943170038111,0.682527975474448
"ENSMUSG00000028465",244.068828455304,-0.316170316739962,0.124579422129057,-2.5379016159862,0.0111519330074182,0.685133217558689
"ENSMUSG00000039781",45.0146495623255,0.583769266330377,0.230200318918013,2.53591858201677,0.0112152805662577,0.685663957741012
"ENSMUSG00000076564",10.1066746616732,1.57784433475162,0.622971896248292,2.53276968713009,0.0113165280275713,0.688495367813355
"ENSMUSG00000006651",626.440289092268,0.363801757101381,0.143910246830904,2.52797674323254,0.0114721951051578,0.693798237330166
"ENSMUSG00000022756",29.1380121170677,-0.553982324911017,0.219252447378495,-2.52668707480687,0.0115144046409219,0.693798237330166
"ENSMUSG00000032959",359.893431393765,0.35620489621965,0.141227857619603,2.52219995561419,0.011662339464217,0.699349763181968
"ENSMUSG00000019235",6.36003289788204,1.24471203914304,0.495974973058608,2.50962670851531,0.0120858847312558,0.705636283532105
"ENSMUSG00000020044",126.486324971647,-0.373854202149948,0.1490164744438,-2.50881121396375,0.012113820660233,0.705636283532105
"ENSMUSG00000023041",8.73104794828832,1.80025169398079,0.718888975037247,2.50421380281638,0.0122723848433646,0.705636283532105
"ENSMUSG00000026313",32.6961194652741,-0.52901675968258,0.21106047054923,-2.50647010454374,0.0121943369260748,0.705636283532105
"ENSMUSG00000026594",27.9110796897879,0.610626315032528,0.243327833311812,2.50947993380618,0.0120909084906484,0.705636283532105
"ENSMUSG00000027803",45.2521424187142,-0.510377518763682,0.203766870103705,-2.50471295212971,0.012255080706922,0.705636283532105
"ENSMUSG00000028636",7.24680452940692,-1.09668340543975,0.436710100267578,-2.51123893119898,0.0120308237233653,0.705636283532105
"ENSMUSG00000030102",123.712740893146,-0.346619988332639,0.138506679099687,-2.50255071153043,0.0123301959701214,0.705636283532105
"ENSMUSG00000030772",55.7974226523769,-0.564286344555933,0.225372358857822,-2.50379570687246,0.0122868957379307,0.705636283532105
"ENSMUSG00000062591",33.3501099729952,0.581205752355753,0.231304485021546,2.51273014572811,0.0119800934842149,0.705636283532105
"ENSMUSG00000019916",60.2549188429987,0.434419686327328,0.174499923016575,2.48951219471921,0.0127918530086104,0.706256800691254
